"id","input","target","work"
70554,"class _ { public boolean supports(AuthenticationToken token) {
if (!(token instanceof BaseAuthenticationToken)) {
LOGGER.debug( ""The supplied authentication token is not an instance of BaseAuthenticationToken. Sending back not supported."");
 return false;
 } BaseAuthenticationToken authToken = (BaseAuthenticationToken) token;
 Object credentials = authToken.getCredentials();
 if (credentials == null || authToken.getType() != AuthenticationTokenType.USERNAME) {
LOGGER.debug(  ""The supplied authentication token has null/empty credentials. Sending back no supported."");
  return false;
 } LOGGER.debug( ""Token {} is supported by {}."", token.getClass(), UsernamePasswordRealm.class.getName());
 return true;
 } }","class _ { public boolean supports(AuthenticationToken token) {
if (!(token instanceof BaseAuthenticationToken)) {
LOGGER.debug( ""The supplied authentication token is not an instance of BaseAuthenticationToken. Sending back not supported."");
 return false;
 } BaseAuthenticationToken authToken = (BaseAuthenticationToken) token;
 Object credentials = authToken.getCredentials();
 if (credentials == null || authToken.getType() != AuthenticationTokenType.USERNAME) {
LOGGER.debug( ""The supplied authentication token has null/empty credentials. Sending back not supported."");
 return false;
 } if (credentials instanceof String) {
LOGGER.debug( ""Token {} is supported by {}."", token.getClass(), UsernamePasswordRealm.class.getName());
 return true;
 } return false;
 } }",1
70556,"class _ { private By[] getBys(Class<? extends Annotation> singleLocator, Class<? extends Annotation> chainedLocator, Class<? extends Annotation> allLocator) {
AnnotationComparator comparator = new AnnotationComparator();
 AnnotatedElement annotatedElement = annotatedElementContainer.getAnnotated();
  List<Annotation> annotations = new ArrayList<>(asList(annotatedElement.getAnnotationsByType(singleLocator)));
  annotations.addAll(asList(annotatedElement.getAnnotationsByType(chainedLocator)));
 annotations.addAll(asList(annotatedElement.getAnnotationsByType(allLocator)));
 Annotation[] annotationsArray = annotations.toArray(new Annotation[]{});
 sort(annotationsArray, comparator);
 By[] result = new By[] {};
 for (Annotation a: annotationsArray) {
Class<?> annotationClass = a.annotationType();
 if (singleLocator.equals(annotationClass)) {
result = add(result, createBy(new Annotation[] {a}, HowToUseSelectors.USE_ONE));
 continue;
 } Method value;
 Annotation[] set;
 try {
value = annotationClass.getMethod(VALUE, ANNOTATION_ARGUMENTS);
 set = (Annotation[]) value.invoke(a, ANNOTATION_PARAMETERS);
 } catch (NoSuchMethodException | IllegalAccessException | InvocationTargetException e) {
throw new ClassCastException(String.format(""The annotation '%s' has no convenient '%s' method which "" + ""returns array of annotations"", annotationClass.getName(), VALUE));
 } sort(set, comparator);
 if (chainedLocator.equals(annotationClass)) {
result = add(result, createBy(set, HowToUseSelectors.BUILD_CHAINED));
 continue;
 } if (allLocator.equals(annotationClass)) {
result = add(result, createBy(set, HowToUseSelectors.USE_ANY));
 } } return result;
 } }","class _ { private By[] getBys(Class<? extends Annotation> singleLocator, Class<? extends Annotation> chainedLocator, Class<? extends Annotation> allLocator) {
AnnotationComparator comparator = new AnnotationComparator();
 AnnotatedElement annotatedElement = annotatedElementContainer.getAnnotated();
 List<Annotation> annotations = new ArrayList<>(asList(annotatedElement.getAnnotationsByType(singleLocator)));
 annotations.addAll(asList(annotatedElement.getAnnotationsByType(chainedLocator)));
 annotations.addAll(asList(annotatedElement.getAnnotationsByType(allLocator)));
 annotations.sort(comparator);
 List<By> result = new ArrayList<>();
 for (Annotation a : annotations) {
Class<?> annotationClass = a.annotationType();
 if (singleLocator.equals(annotationClass)) {
result.add(createBy(new Annotation[]{a}, HowToUseSelectors.USE_ONE));
 continue;
 } Method value;
 Annotation[] subLocators;
 try {
value = annotationClass.getMethod(VALUE, ANNOTATION_ARGUMENTS);
 subLocators = (Annotation[]) value.invoke(a, ANNOTATION_PARAMETERS);
 } catch (NoSuchMethodException | IllegalAccessException | InvocationTargetException e) {
throw new ClassCastException(String.format(""The annotation '%s' has no convenient '%s' method which "" + ""returns array of annotations"", annotationClass.getName(), VALUE));
 } Arrays.sort(subLocators, comparator);
 if (chainedLocator.equals(annotationClass)) {
result.add(createBy(subLocators, HowToUseSelectors.BUILD_CHAINED));
 continue;
 } if (allLocator.equals(annotationClass)) {
result.add(createBy(subLocators, HowToUseSelectors.USE_ANY));
 } } return result.toArray(new By[result.size()]);
 } }",1
70562,"class _ { public static void init() throws FileNotFoundException, IOException, DBException {
Properties props = new Properties();
  props.load(new FileReader(""src/test/resources/workload_rest""));
  rc.setProperties(props);
 rc.init();
 ByteArrayOutputStream out = new ByteArrayOutputStream(SUCCESS_RESPONSE.length());
 GZIPOutputStream gzip = new GZIPOutputStream(out);
 gzip.write(SUCCESS_RESPONSE.getBytes(""UTF-8""));
 gzip.close();
 GZIP_SUCCESS_REPONSE = out.toByteArray();
 while (!Utils.available(port)) {
port++;
 } wireMockRule = new WireMockClassRule(WireMockConfiguration.wireMockConfig().port(port));
 wireMockRule.start();
 } }","class _ { public static void init() throws IOException, DBException, ServletException, LifecycleException, InterruptedException {
String webappDirLocation = IntegrationTest.class.getClassLoader().getResource(""WebContent"").getPath();
 while (!Utils.available(port)) {
port++;
 } tomcat = new Tomcat();
 tomcat.setPort(Integer.valueOf(port));
 Context context = tomcat.addWebapp(""/webService"", new File(webappDirLocation).getAbsolutePath());
 Tomcat.addServlet(context, ""jersey-container-servlet"", resourceConfig());
 context.addServletMapping(""/rest/*"", ""jersey-container-servlet"");
 tomcat.start();
 Thread.sleep(1000);
 Properties props = new Properties();
 props.load(new FileReader(RestClientTest.class.getClassLoader().getResource(""workload_rest"").getPath()));
 props.setProperty(""url.prefix"", props.getProperty(""url.prefix"").replaceAll(""PORT"", port.toString()));
 rc.setProperties(props);
 rc.init();
 } }",1
70563,"class _ { public List<CloudResourceStatus> terminate(AuthenticatedContext ac, CloudStack stack, List<CloudResource> resources) {
AzureClient client = ac.getParameter(AzureClient.class);
 String resourceGroupName = azureResourceGroupMetadataProvider.getResourceGroupName(ac.getCloudContext(), stack);
 Boolean singleResourceGroup = azureResourceGroupMetadataProvider.useSingleResourceGroup(stack);
 if (singleResourceGroup) {
List<CloudResource> cloudResourceList = collectResourcesToRemove(ac, stack, resources, azureUtils.getInstanceList(stack));
 resources.addAll(cloudResourceList);
 azureTerminationHelperService.terminate(ac, stack, resources);
 return check(ac, Collections.emptyList());
 } else {
try {
try {
 retryService.testWith2SecDelayMax5Times(() -> {
if (!client.resourceGroupExists(resourceGroupName)) {
throw new ActionFailedException(""Resource group not exists"");
 } return true;
 });
  client.deleteResourceGroup(resourceGroupName);
 } catch (ActionFailedException ignored) {
LOGGER.debug(""Resource group not found with name: {}"", resourceGroupName);
 } } catch (CloudException e) {
if (e.response().code() != AzureConstants.NOT_FOUND) {
throw new CloudConnectorException(String.format(""Could not delete resource group: %s"", resourceGroupName), e);
 } else {
return check(ac, Collections.emptyList());
 } } return check(ac, resources);
 } } }","class _ { public List<CloudResourceStatus> terminate(AuthenticatedContext ac, CloudStack stack, List<CloudResource> resources) {
AzureClient client = ac.getParameter(AzureClient.class);
 String resourceGroupName = azureResourceGroupMetadataProvider.getResourceGroupName(ac.getCloudContext(), stack);
 Boolean singleResourceGroup = azureResourceGroupMetadataProvider.useSingleResourceGroup(stack);
 if (singleResourceGroup) {
List<CloudResource> cloudResourceList = collectResourcesToRemove(ac, stack, resources, azureUtils.getInstanceList(stack));
 resources.addAll(cloudResourceList);
 azureTerminationHelperService.terminate(ac, stack, resources);
 return check(ac, Collections.emptyList());
 } else {
try {
try {
azureUtils.checkResourceGroupExistence(client, resourceGroupName);
 client.deleteResourceGroup(resourceGroupName);
 } catch (ActionFailedException ignored) {
LOGGER.debug(""Resource group not found with name: {}"", resourceGroupName);
 } } catch (CloudException e) {
if (e.response().code() != AzureConstants.NOT_FOUND) {
throw new CloudConnectorException(String.format(""Could not delete resource group: %s"", resourceGroupName), e);
 } else {
return check(ac, Collections.emptyList());
 } } return check(ac, resources);
 } } }",1
70566,"class _ { public PlanNode makeSegmentPlanNode(IndexSegment indexSegment, QueryContext queryContext) {
 if (QueryContextUtils.isSelectionQuery(queryContext)) {
 return new SelectionPlanNode(indexSegment, queryContext);
 } else if (QueryContextUtils.isDistinctQuery(queryContext)) {
return new DistinctPlanNode(indexSegment, queryContext);
 } else {
assert QueryContextUtils.isAggregationQuery(queryContext);
 List<ExpressionContext> groupByExpressions = queryContext.getGroupByExpressions();
 if (groupByExpressions != null) {
QueryOptions queryOptions = new QueryOptions(queryContext.getQueryOptions());
 if (queryOptions.isGroupByModeSQL()) {
return new AggregationGroupByOrderByPlanNode(indexSegment, queryContext, _maxInitialResultHolderCapacity, _numGroupsLimit);
 } return new AggregationGroupByPlanNode(indexSegment, queryContext, _maxInitialResultHolderCapacity, _numGroupsLimit);
 } else {
if (queryContext.getFilter() == null && indexSegment.getValidDocIndex() == null) {
if (isFitForMetadataBasedPlan(queryContext)) {
return new MetadataBasedAggregationPlanNode(indexSegment, queryContext);
 } else if (isFitForDictionaryBasedPlan(queryContext, indexSegment)) {
return new DictionaryBasedAggregationPlanNode(indexSegment, queryContext);
 } } return new AggregationPlanNode(indexSegment, queryContext);
 } } } }","class _ { public PlanNode makeSegmentPlanNode(IndexSegment indexSegment, QueryContext queryContext) {
if (QueryContextUtils.isAggregationQuery(queryContext)) {
List<ExpressionContext> groupByExpressions = queryContext.getGroupByExpressions();
 if (groupByExpressions != null) {
QueryOptions queryOptions = new QueryOptions(queryContext.getQueryOptions());
 if (queryOptions.isGroupByModeSQL()) {
return new AggregationGroupByOrderByPlanNode(indexSegment, queryContext, _maxInitialResultHolderCapacity, _numGroupsLimit);
 } return new AggregationGroupByPlanNode(indexSegment, queryContext, _maxInitialResultHolderCapacity, _numGroupsLimit);
 } else {
if (queryContext.getFilter() == null && indexSegment.getValidDocIndex() == null) {
if (isFitForMetadataBasedPlan(queryContext)) {
return new MetadataBasedAggregationPlanNode(indexSegment, queryContext);
 } else if (isFitForDictionaryBasedPlan(queryContext, indexSegment)) {
return new DictionaryBasedAggregationPlanNode(indexSegment, queryContext);
 } } return new AggregationPlanNode(indexSegment, queryContext);
 } } else if (QueryContextUtils.isSelectionQuery(queryContext)) {
return new SelectionPlanNode(indexSegment, queryContext);
 } else {
assert QueryContextUtils.isDistinctQuery(queryContext);
 return new DistinctPlanNode(indexSegment, queryContext);
 } } }",1
70568,"class _ { public void setTreatments(List<Treatment> treatments) {
if (treatments != null) {
for (int i = 0;
 i < treatments.size();
 i++) {
treatments.get(i).setDrugs(treatments.get(i).getDrugs());
  treatments.get(i).setPriority(i);
  } this.treatments = new HashSet<>(treatments);
 } } }","class _ { public void setTreatments(List<Treatment> treatments) {
if (treatments != null) {
for (int i = 0;
 i < treatments.size();
 i++) {
treatments.get(i).setDrugs(treatments.get(i).getDrugs());
 if(treatments.get(i).getPriority() == null) {
treatments.get(i).setPriority(i+1);
 } } this.treatments = new HashSet<>(treatments);
 } } }",1
70569,"class _ { public void updated(Dictionary<String, ?> config) throws ConfigurationException {
if (config == null || config.isEmpty()) {
logger.warn(""Empty or null configuration. Ignoring."");
 return;
 } Set<String> names = getNames(config);
 for (String name : names) {
String value = (String) config.get(name + "".serialPort"");
 String serialPort = value != null ? value : MeterDeviceConfig.DEFAULT_SERIAL_PORT;
 value = (String) config.get(name + "".baudRateChangeDelay"");
 int baudRateChangeDelay = value != null ? Integer.valueOf(value) : MeterDeviceConfig.DEFAULT_BAUD_RATE_CHANGE_DELAY;
 value = (String) config.get(name + "".echoHandling"");
 boolean echoHandling = value != null ? Boolean.valueOf(value) : MeterDeviceConfig.DEFAULT_ECHO_HANDLING;
 MeterReader reader = createIec6205621MeterReader(name, new MeterDeviceConfig(serialPort, baudRateChangeDelay, echoHandling));
 if (meterDevices.put(reader.getName(), reader) != null) {
logger.info(""Recreated reader {} with {}!"", reader.getName(), reader.getConfig());
 } else {
logger.info(""Created reader {} with {}!"", reader.getName(), reader.getConfig());
  }  } if (config != null) {
if (StringUtils.isNotBlank((String) config.get(""refresh""))) {
refreshInterval = Long .parseLong((String) config.get(""refresh""));
 } setProperlyConfigured(true);
 } } }","class _ { public void updated(Dictionary<String, ?> config) throws ConfigurationException {
if (config == null || config.isEmpty()) {
logger.warn(""Empty or null configuration. Ignoring."");
 return;
 } Set<String> names = getNames(config);
 for (String name : names) {
String value = (String) config.get(name + "".serialPort"");
 String serialPort = value != null ? value : MeterConfig.DEFAULT_SERIAL_PORT;
 value = (String) config.get(name + "".baudRateChangeDelay"");
 int baudRateChangeDelay = value != null ? Integer.valueOf(value) : MeterConfig.DEFAULT_BAUD_RATE_CHANGE_DELAY;
 value = (String) config.get(name + "".echoHandling"");
 boolean echoHandling = value != null ? Boolean.valueOf(value) : MeterConfig.DEFAULT_ECHO_HANDLING;
 Meter meterConfig = createIec6205621MeterConfig(name, new MeterConfig(serialPort, baudRateChangeDelay, echoHandling));
 if (meterDeviceConfigurtions.put(meterConfig.getName(), meterConfig) != null) {
logger.info(""Recreated reader {} with {}!"", meterConfig.getName(), meterConfig.getConfig());
 } else {
logger.info(""Created reader {} with {}!"", meterConfig.getName(), meterConfig.getConfig());
 } } if (config != null) {
if (StringUtils.isNotBlank((String) config.get(""refresh""))) {
refreshInterval = Long .parseLong((String) config.get(""refresh""));
 } setProperlyConfigured(true);
 } } }",1
70571,"class _ { private static void addModuleTasks(@NotNull DataNode<ModuleData> moduleInfo, @NotNull IdeaModule module, @NotNull DataNode<ProjectData> projectInfo) {
String rootProjectPath = projectInfo.getData().getLinkedExternalProjectPath();
 String moduleConfigPath = GradleUtil.getConfigPath(module.getGradleProject(), rootProjectPath);
 DataNode<?> target = moduleConfigPath.equals(rootProjectPath) ? projectInfo : moduleInfo;
 for (GradleTask task : module.getGradleProject().getTasks()) {
String taskName = task.getName();
  if (taskName == null || taskName.trim().isEmpty() || taskName.toLowerCase().contains(""idea"")) {
 continue;
 } TaskData taskData = new TaskData(GradleConstants.SYSTEM_ID, taskName, moduleConfigPath, task.getDescription());
 target.createChild(ProjectKeys.TASK, taskData);
 } } }","class _ { private static void addModuleTasks(@NotNull DataNode<ModuleData> moduleInfo, @NotNull IdeaModule module, @NotNull DataNode<ProjectData> projectInfo) {
String rootProjectPath = projectInfo.getData().getLinkedExternalProjectPath();
 String moduleConfigPath = GradleUtil.getConfigPath(module.getGradleProject(), rootProjectPath);
 DataNode<?> target = moduleConfigPath.equals(rootProjectPath) ? projectInfo : moduleInfo;
 for (GradleTask task : module.getGradleProject().getTasks()) {
String taskName = task.getName();
 if (taskName == null || taskName.trim().isEmpty() || taskName.startsWith(""idea"") || taskName.endsWith(""Idea"")) {
continue;
 } TaskData taskData = new TaskData(GradleConstants.SYSTEM_ID, taskName, moduleConfigPath, task.getDescription());
 target.createChild(ProjectKeys.TASK, taskData);
 } } }",1
70574,"class _ { public HashCode buildHashCode() {
final HashCode hc = Const.HASH_FUNCTION().newHasher() .putString(Strings.nullToEmpty(aggregator), Const.UTF8_CHARSET) .putBoolean(infectious_nan) .putBoolean(merge_ids) .putBoolean(full_merge) .hash();
 final List<HashCode> hashes = Lists.newArrayListWithCapacity(4);
 hashes.add(super.buildHashCode());
 hashes.add(hc);
 if (tag_keys != null) {
final List<String> keys = Lists.newArrayList(tag_keys);
 Collections.sort(keys);
 final Hasher hasher = Const.HASH_FUNCTION().newHasher();
 for (final String key : keys) {
hasher.putString(key, net.opentsdb.core.Const.UTF8_CHARSET);
 } hashes.add(hasher.hash());
 }  if (encoded_tag_keys != null) {
 final List<byte[]> keys = Lists.newArrayList(encoded_tag_keys);
 final Hasher hasher = Const.HASH_FUNCTION().newHasher();
 for (final byte[] key : keys) {
hasher.putInt(key.hashCode());
 } hashes.add(hasher.hash());
 } return Hashing.combineOrdered(hashes);
 } }","class _ { public HashCode buildHashCode() {
final HashCode hc = Const.HASH_FUNCTION().newHasher() .putString(Strings.nullToEmpty(aggregator), Const.UTF8_CHARSET) .putBoolean(infectious_nan) .putBoolean(merge_ids) .putBoolean(full_merge) .hash();
 final List<HashCode> hashes = Lists.newArrayListWithCapacity(4);
 hashes.add(super.buildHashCode());
 hashes.add(hc);
 if (tag_keys != null) {
final List<String> keys = Lists.newArrayList(tag_keys);
 Collections.sort(keys);
 final Hasher hasher = Const.HASH_FUNCTION().newHasher();
 for (final String key : keys) {
hasher.putString(key, net.opentsdb.core.Const.UTF8_CHARSET);
 } hashes.add(hasher.hash());
 } return Hashing.combineOrdered(hashes);
 } }",1
70578,"class _ { public IndexSnapshot createIndexSnapshot(UnloadedIndexKeyRecordSet indexKeysRecordSet) {
checkArgument(indexKeysRecordSet.getColumnTypes().equals(missingKeysTypes), ""indexKeysRecordSet must have same schema as missingKeys"");
 checkState(!isMemoryExceeded(), ""Max memory exceeded"");
 for (Page page : pages) {
outputPagesIndex.addPage(page);
 } pages.clear();
   LookupSource lookupSource = outputPagesIndex.createLookupSourceSupplier(session, keyOutputChannels, keyOutputHashChannel, Optional.empty(), Optional.empty(), ImmutableList.of()).get();
 UnloadedIndexKeyRecordCursor indexKeysRecordCursor = indexKeysRecordSet.cursor();
 while (indexKeysRecordCursor.advanceNextPosition()) {
Page page = indexKeysRecordCursor.getPage();
 int position = indexKeysRecordCursor.getPosition();
 if (lookupSource.getJoinPosition(position, page, page) < 0) {
missingKeysPageBuilder.declarePosition();
 for (int i = 0;
 i < page.getChannelCount();
 i++) {
Block block = page.getBlock(i);
 Type type = indexKeysRecordCursor.getType(i);
 type.appendTo(block, position, missingKeysPageBuilder.getBlockBuilder(i));
 } } } Page missingKeysPage = missingKeysPageBuilder.build();
 if (!missingKeysPageBuilder.isEmpty()) {
missingKeysPageBuilder.reset();
 } memoryInBytes += missingKeysPage.getSizeInBytes();
 if (isMemoryExceeded()) {
return null;
 } if (missingKeysPage.getPositionCount() != 0) {
missingKeysIndex.addPage(missingKeysPage);
 missingKeys = missingKeysIndex.createLookupSourceSupplier(session, missingKeysChannels).get();
 } return new IndexSnapshot(lookupSource, missingKeys);
 } }","class _ { public IndexSnapshot createIndexSnapshot(UnloadedIndexKeyRecordSet indexKeysRecordSet) {
checkArgument(indexKeysRecordSet.getColumnTypes().equals(missingKeysTypes), ""indexKeysRecordSet must have same schema as missingKeys"");
 checkState(!isMemoryExceeded(), ""Max memory exceeded"");
 for (Page page : pages) {
outputPagesIndex.addPage(page);
 } pages.clear();
 LookupSource lookupSource = outputPagesIndex.createLookupSourceSupplier(session, keyOutputChannels, keyOutputHashChannel, Optional.empty(), Optional.empty(), ImmutableList.of()).get();
 verify(missingKeysPageBuilder.isEmpty());
 UnloadedIndexKeyRecordCursor indexKeysRecordCursor = indexKeysRecordSet.cursor();
 while (indexKeysRecordCursor.advanceNextPosition()) {
Page page = indexKeysRecordCursor.getPage();
 int position = indexKeysRecordCursor.getPosition();
 if (lookupSource.getJoinPosition(position, page, page) < 0) {
missingKeysPageBuilder.declarePosition();
 for (int i = 0;
 i < page.getChannelCount();
 i++) {
Block block = page.getBlock(i);
 Type type = indexKeysRecordCursor.getType(i);
 type.appendTo(block, position, missingKeysPageBuilder.getBlockBuilder(i));
 } } } Page missingKeysPage = missingKeysPageBuilder.build();
 if (!missingKeysPageBuilder.isEmpty()) {
missingKeysPageBuilder.reset();
 } memoryInBytes += missingKeysPage.getSizeInBytes();
 if (isMemoryExceeded()) {
return null;
 } if (missingKeysPage.getPositionCount() != 0) {
missingKeysIndex.addPage(missingKeysPage);
 missingKeys = missingKeysIndex.createLookupSourceSupplier(session, missingKeysChannels).get();
 } return new IndexSnapshot(lookupSource, missingKeys);
 } }",1
70586,"class _ { public String expression(final String nodeIdentifier) {
final Filter filter = this.getFilter();
 return String.format(""toLower(%s.`%s`) %s toLower({
`%s` }) "", nodeIdentifier, filter.getPropertyName(),  filter.getComparisonOperator().getValue(), filter.uniqueParameterName());
  } }","class _ { public String expression(final String nodeIdentifier) {
final Filter filter = this.getFilter();
 return String.format(""toLower(%s.`%s`) %s toLower({
`%s` }) "", nodeIdentifier, filter.getPropertyName(), ComparisonOperator.EQUALS.getValue(), filter.uniqueParameterName());
 } }",1
70587,"class _ {  protected ScheduledExecutorService createDefaultRetryExecutor() {
 return Executors.newScheduledThreadPool( RETRY_THREAD_COUNT, new ThreadFactoryBuilder() .setDaemon(true) .setNameFormat(RETRY_THREADPOOL_NAME + ""-%d"") .build());
 } }","class _ { protected static ScheduledExecutorService createDefaultRetryExecutor() {
return Executors.newScheduledThreadPool( RETRY_THREAD_COUNT, new ThreadFactoryBuilder() .setDaemon(true) .setNameFormat(RETRY_THREADPOOL_NAME + ""-%d"") .build());
 } }",1
70588,"class _ { public void testNominal() {
int count = new java.util.Random().nextInt(10) + 3;
 Variables.register(""count"", count);
 for(int i = 0;
 i < count;
 i++) {
Object key = Random.getObject();
 Long value = Random.getLong();
  Variables.register(""key"", key);
  Variables.register(""value"", value);
 map.insert(key, value);
 } Assert.assertEquals(VariableType.NOMINAL, map.variableType());
 } }","class _ { public void testNominal() {
int count = new java.util.Random().nextInt(10) + 3;
 Variables.register(""count"", count);
 for(int i = 0;
 i < count;
 i++) {
Object key = Variables.register(""key_""+i, Random.getObject());
 Long value = Variables.register(""value_""+i, Random.getLong());
 map.insert(key, value);
 } Assert.assertEquals(VariableType.NOMINAL, map.variableType());
 } }",1
70589,"class _ { public String getString(String key, String defaultValue) {
Object value = getRawProperty(key);
 if (value == null) {
return notFound(key, defaultValue != null ? interpolator.create(getLookup()).resolve(defaultValue) : null);
 } if (value instanceof String) {
 return resolve(value.toString());
  } else {
return value.toString();
 } } }","class _ { public String getString(String key, String defaultValue) {
Object value = getRawProperty(key);
 if (value == null) {
return notFound(key, defaultValue != null ? interpolator.create(getLookup()).resolve(defaultValue) : null);
 } if (value instanceof String) {
return resolve((String)value);
 } else {
return value.toString();
 } } }",1
70593,"class _ { public CacheManagerInfo getCacheManager() {
 String url = ""http://""+this.baseURL+""/rest/""+CACHE_MANAGER_RESOURCE;
  HttpRequest get = HttpRequest.newBuilder() .uri(URI.create(url)) .GET() .build();
 CacheManagerInfo cacheManagerInfo = null;
 try {
response = httpClient.send(get, HttpResponse.BodyHandlers.ofString());
 String json = response.body();
 cacheManagerInfo = mapper.readValue(json, CacheManagerInfo.class);
 } catch (IOException e) {
e.printStackTrace();
 } catch (InterruptedException e) {
e.printStackTrace();
 } return cacheManagerInfo;
 } }","class _ { public CacheManagerInfo getCacheManager() {
String url = String.format(""http://%s:%s/rest/%s"", serverIp, this.defaultPort, CACHE_MANAGER_RESOURCE);
 HttpRequest get = HttpRequest.newBuilder() .uri(URI.create(url)) .GET() .build();
 CacheManagerInfo cacheManagerInfo = null;
 try {
response = httpClient.send(get, HttpResponse.BodyHandlers.ofString());
 String json = response.body();
 cacheManagerInfo = mapper.readValue(json, CacheManagerInfo.class);
 } catch (IOException e) {
e.printStackTrace();
 } catch (InterruptedException e) {
e.printStackTrace();
 } return cacheManagerInfo;
 } }",1
70597,"class _ { public static JsonParser enterPath(JsonParser parser, String path) throws IOException {
if (!parser.isExpectedStartObjectToken()) return null;
 JsonToken value;
 while ((value = parser.nextValue()) != JsonToken.END_OBJECT) {
if (value == null) {
 throw new IOException(""End of input while parsing object."");
  } if (parser.getCurrentName().equals(path) && value != JsonToken.VALUE_NULL) {
return parser;
 } else {
parser.skipChildren();
 } } return null;
 } }","class _ { public static JsonParser enterPath(JsonParser parser, String path) throws IOException {
if (!parser.isExpectedStartObjectToken()) return null;
 JsonToken value;
 while ((value = parser.nextValue()) != JsonToken.END_OBJECT) {
if (value == null) {
return null;
 } if (parser.getCurrentName().equals(path) && value != JsonToken.VALUE_NULL) {
return parser;
 } else {
parser.skipChildren();
 } } return null;
 } }",1
70600,"class _ { void setData(List<List<String>> listOfGroups) {
this.listOfGroups.clear();
  this.listOfGroups = listOfGroups;
  notifyDataSetChanged();
 delegate.setNoGroup();
 } }","class _ { void setData(List<List<String>> listOfGroups) {
this.listOfGroups.clear();
 this.listOfGroups.addAll(listOfGroups);
 notifyDataSetChanged();
 } }",1
70601,"class _ { public void build(TopologyBuilder bldr, Set<String> stageNames) {
 StreamletUtils.require(false, ""build() in StreamletShadow should NOT be invoked"");
  } }","class _ { public void build(TopologyBuilder bldr, Set<String> stageNames) {
throw new UnsupportedOperationException(""build() in StreamletShadow should NOT be invoked"");
 } }",1
70602,"class _ { private String computeDynamicValue(AbstractBuild build, String parameterizedValue) throws IllegalStateException, InterruptedException, IOException {
String value = parameterizedValue;
 while (value != null && value.contains(""${"")) {
int start = value.indexOf(""${"", 0);
  int end = value.indexOf(""}"", start);
  String parameter = value.substring(start + 2, end);
 String parameterValue = build.getEnvironment(TaskListener.NULL).get(parameter);
 if (parameterValue == null) {
throw new IllegalStateException(parameter);
 } value = value.substring(0, start) + parameterValue + (value.length() > end + 1 ? value.substring(end + 1) : """");
 } logger.fine(""oldValue = "" + parameterizedValue + "";
 newValue = "" + value);
 return value;
 } }","class _ { private String computeDynamicValue(AbstractBuild build, String parameterizedValue) throws IllegalStateException, InterruptedException, IOException {
final EnvVars envVars = build.getEnvironment(TaskListener.NULL);
 final VariableResolver<String> environmentVariables = new VariableResolver<String>() {
public String resolve(String name) {
return envVars.get(name);
 } };
 final BuildVariableResolver buildVariables = new BuildVariableResolver(build.getProject());
 @SuppressWarnings(""unchecked"") final Union<String> bothVariables = new VariableResolver.Union<String>(buildVariables, environmentVariables);
 String value = Util.replaceMacro(parameterizedValue, bothVariables);
 logger.fine(""oldValue = "" + parameterizedValue + "";
 newValue = "" + value);
 return value;
 } }",1
70605,"class _ { public ChannelFuture writeOneInbound(Object msg, ChannelPromise promise) {
if (checkOpen(true)) {
if (!config().isAutoRead()) {
tempInboundMessages().add(msg);
 } else {
pipeline().fireChannelRead(msg);
 } }  return checkException(promise);
  } }","class _ { public ChannelFuture writeOneInbound(Object msg, ChannelPromise promise) {
if (checkOpen(true)) {
if (!config().isAutoRead()) {
Queue<AbstractMap.SimpleEntry<Object, ChannelPromise>> tempInboundMessages = tempInboundMessages();
 tempInboundMessages.add(new AbstractMap.SimpleEntry<Object, ChannelPromise>(msg, promise));
 return promise;
 } else {
pipeline().fireChannelRead(msg);
 } } return checkException(promise);
 } }",1
70607,"class _ { public boolean connect(String port) throws Exception {
if (controller == null) {
error(""arduino is invalid"");
 return false;
 }  PortConnector arduino = (PortConnector) controller;
  arduino.connect(port);
 if (!arduino.isConnected()) {
error(""torso arduino on port %s not connected"", port);
 return false;
 } topStom.attach(controller, 27, topStom.getRest(), topStom.getVelocity());
 midStom.attach(controller, 28, midStom.getRest(), midStom.getVelocity());
 lowStom.attach(controller, 29, lowStom.getRest(), lowStom.getVelocity());
 enableAutoEnable(true);
 broadcastState();
 return true;
 } }","class _ { public boolean connect(String port) throws Exception {
if (controller == null) {
error(""arduino is invalid"");
 return false;
 } if (controller instanceof PortConnector) {
PortConnector arduino = (PortConnector) controller;
 arduino.connect(port);
 if (!arduino.isConnected()) {
error(""torso arduino on port %s not connected"", port);
 return false;
 } } topStom.attach(controller, 27, topStom.getRest(), topStom.getVelocity());
 midStom.attach(controller, 28, midStom.getRest(), midStom.getVelocity());
 lowStom.attach(controller, 29, lowStom.getRest(), lowStom.getVelocity());
 enableAutoEnable(true);
 broadcastState();
 return true;
 } }",1
